# Time-averaged data for fix dta
# TimeStep v_myrho v_mylx v_myly v_mylz v_myp
273000 1.24244 40.7969 37.6435 54.5472 -3854.53
274000 1.24161 40.8176 37.6391 54.5622 -2156.34
275000 1.24134 40.8315 37.624 54.5772 -1532.07
276000 1.24137 40.8454 37.6 54.5922 -898.426
277000 1.24192 40.8538 37.5654 54.6072 -2992.66
278000 1.24306 40.8515 37.5229 54.6222 -3082.99
279000 1.2445 40.8445 37.4754 54.6372 -2059.85
280000 1.24616 40.835 37.4241 54.6522 -1919.79
281000 1.24772 40.8241 37.377 54.6672 -2413.79
282000 1.24899 40.8179 37.3342 54.6822 -2114.02
283000 1.25034 40.8043 37.2962 54.6972 -2674.45
284000 1.25172 40.7878 37.26 54.7122 -792.412
285000 1.25276 40.7785 37.2272 54.7272 -3299.06
286000 1.25292 40.7885 37.2031 54.7422 -785.986
287000 1.25253 40.8092 37.1857 54.7572 -3027.56
288000 1.25193 40.8327 37.1719 54.7722 -2776.51
289000 1.25125 40.8642 37.1532 54.7872 -3463.43
290000 1.25041 40.8916 37.1434 54.8022 -2680.69
291000 1.24967 40.9166 37.1323 54.8172 -1576.72
292000 1.24924 40.931 37.1218 54.8322 -2705.06
293000 1.24827 40.9443 37.1285 54.8472 -2121.24
294000 1.24702 40.9595 37.1417 54.8622 -2030.62
295000 1.24556 40.9715 37.1642 54.8772 -2109.71
296000 1.24439 40.9695 37.1908 54.8922 -1651.72
297000 1.24301 40.9648 37.2261 54.9072 -3337.66
298000 1.242 40.9466 37.2628 54.9222 -4591.54
299000 1.24123 40.9226 37.2976 54.9372 -2826.55
300000 1.24081 40.8923 37.3277 54.9522 -1606.93
301000 1.24133 40.8461 37.3442 54.9672 -2071.24
302000 1.2429 40.7767 37.3503 54.9822 -3300.09
303000 1.24503 40.6998 37.3467 54.9972 -2314.32
304000 1.2476 40.618 37.3346 55.0122 -2297.89
305000 1.2497 40.5514 37.3228 55.0272 -2289.17
306000 1.2509 40.5 37.3243 55.0422 -2112.52
307000 1.25092 40.4747 37.3369 55.0572 -493.555
308000 1.25031 40.4726 37.3467 55.0722 -3162.91
309000 1.2492 40.4831 37.3601 55.0872 -3001.15
310000 1.24792 40.5002 37.3724 55.1022 -3055.35
311000 1.24702 40.5121 37.3782 55.1172 -1906.02
312000 1.24702 40.511 37.3691 55.1322 -2136.84
313000 1.24775 40.4927 37.3539 55.1472 -1724.45
314000 1.24872 40.4704 37.3353 55.1622 -3195.33
315000 1.24963 40.4485 37.3182 55.1772 -2312.81
316000 1.25097 40.4193 37.2949 55.1922 -5281.39
317000 1.25248 40.3849 37.2718 55.2072 -1962.79
318000 1.25343 40.3634 37.2531 55.2222 -3033.35
319000 1.25424 40.3476 37.2335 55.2372 -2226.25
320000 1.25483 40.3411 37.2117 55.2522 -1050.14
321000 1.25546 40.3378 37.1863 55.2672 -2516.96
322000 1.25563 40.3458 37.1637 55.2822 -2316.11
323000 1.25569 40.3619 37.137 55.2972 -2349.88
324000 1.25567 40.3799 37.111 55.3122 -4141.15
325000 1.2553 40.3987 37.0945 55.3272 -3335.44
326000 1.25478 40.4162 37.0839 55.3422 -2214.39
327000 1.25429 40.4282 37.0773 55.3572 -2758.95
328000 1.25361 40.4438 37.073 55.3722 -2825.82
329000 1.25328 40.4473 37.0696 55.3872 -3113.46
330000 1.25322 40.4462 37.0621 55.4022 -432.48
331000 1.25238 40.4622 37.0625 55.4172 -2771.93
332000 1.25128 40.4819 37.0667 55.4322 -1405.94
333000 1.2499 40.5063 37.0756 55.4472 -2037.08
334000 1.24856 40.5355 37.0784 55.4622 -3372.91
335000 1.24707 40.5652 37.0854 55.4772 -4763.96
336000 1.24551 40.5883 37.1009 55.4922 -1587.89
337000 1.24402 40.6083 37.1169 55.5072 -1082.44
338000 1.24271 40.63 37.1263 55.5222 -1122.47
339000 1.24135 40.6519 37.1369 55.5372 -3576.87
340000 1.24001 40.6725 37.148 55.5522 -3661.56
341000 1.23925 40.6809 37.1532 55.5672 -3212.36
342000 1.23919 40.6766 37.1488 55.5822 -3185.38
343000 1.24045 40.6485 37.1268 55.5972 -2246.87
344000 1.24238 40.6069 37.0971 55.6122 -2622
345000 1.24382 40.5667 37.0809 55.6272 -2152.71
346000 1.24512 40.5258 37.0696 55.6422 -3117.68
347000 1.24593 40.4992 37.0597 55.6572 -2326.57
348000 1.24593 40.4833 37.0643 55.6722 -2675.46
349000 1.24554 40.4792 37.0696 55.6872 -2414.71
350000 1.2445 40.4845 37.0859 55.7022 -1938.19
351000 1.24335 40.4906 37.1046 55.7172 -1326.64
352000 1.24224 40.5006 37.1185 55.7322 -2526.44
353000 1.24139 40.5095 37.1257 55.7472 -2700.41
354000 1.24031 40.5222 37.1365 55.7622 -1146.11
355000 1.23892 40.5491 37.1434 55.7772 -4114.03
356000 1.23794 40.5721 37.1419 55.7922 -3442.6
357000 1.23724 40.5886 37.1376 55.8072 -3766.38
358000 1.23665 40.5982 37.1367 55.8222 -2399.13
359000 1.23676 40.5929 37.1284 55.8372 -2703.78
360000 1.23724 40.5803 37.1154 55.8522 -3088.94
361000 1.23829 40.5577 37.0948 55.8672 -4268.11
