Stress Force(nN),HBonds
0.000,4
0.020,4
0.040,4
0.060,4
0.080,4
0.100,3
0.120,3
0.140,3
0.160,3
0.180,3
0.200,3
0.220,3
0.240,3
0.260,3
0.280,3
0.300,3
0.320,3
0.340,0
0.360,0
0.380,0
0.400,0
0.420,1
0.440,1
0.460,1
0.480,1
0.500,0
0.520,0
0.540,0
0.560,0
0.580,0
0.600,0
0.620,0
0.640,0
0.660,0
0.680,0
0.700,1
0.720,1
0.740,1
0.760,1
0.780,1
0.800,1
0.820,1
0.840,1
0.860,1
0.880,1
0.900,1
0.920,0
0.940,0
0.960,0
0.980,0
1.000,0
1.020,1
1.040,0
1.060,0
