Stress Force(nN),HBonds
0.000,1
0.020,1
0.040,1
0.060,1
0.080,1
0.100,1
0.120,1
0.140,1
0.160,1
0.180,1
0.200,1
0.220,1
0.240,1
0.260,1
0.280,1
0.300,1
0.320,1
0.340,1
0.360,1
0.380,1
0.400,1
0.420,1
0.440,2
0.460,2
0.480,2
0.500,2
0.520,2
0.540,2
0.560,2
0.580,2
0.600,2
0.620,1
0.640,1
0.660,1
0.680,1
0.700,1
0.720,1
0.740,1
0.760,1
0.780,1
0.800,1
0.820,1
0.840,1
0.860,1
0.880,1
0.900,1
0.920,1
0.940,1
0.960,1
0.980,0
1.000,1
1.020,0
1.040,0
1.060,0
1.080,0
1.100,0
1.120,0
1.140,0
1.160,0
