Stress Force(nN),HBonds
0.000,1
0.020,1
0.040,1
0.060,1
0.080,1
0.100,1
0.120,1
0.140,2
0.160,2
0.180,2
0.200,3
0.220,3
0.240,2
0.260,2
0.280,2
0.300,1
0.320,1
0.340,1
0.360,1
0.380,1
0.400,1
0.420,0
0.440,0
0.460,0
0.480,0
0.500,0
0.520,0
0.540,0
0.560,0
0.580,0
0.600,0
0.620,0
0.640,0
0.660,0
0.680,0
0.700,0
0.720,1
0.740,0
0.760,0
0.780,0
0.800,0
0.820,0
0.840,0
0.860,0
0.880,0
