Stress Force(nN),HBonds
0.000,4
0.020,4
0.040,4
0.060,4
0.080,4
0.100,4
0.120,4
0.140,4
0.160,4
0.180,4
0.200,4
0.220,4
0.240,4
0.260,4
0.280,4
0.300,4
0.320,4
0.340,4
0.360,4
0.380,4
0.400,4
0.420,4
0.440,4
0.460,4
0.480,3
0.500,3
0.520,3
0.540,3
0.560,3
0.580,3
0.600,2
0.620,2
0.640,2
0.660,2
0.680,0
0.700,3
0.720,3
0.740,3
0.760,3
0.780,3
0.800,2
0.820,2
0.840,1
0.860,1
0.880,0
0.900,0
0.920,0
0.940,0
0.960,0
0.980,0
1.000,0
