LAMMPS data file via write_data, version 23 Jun 2022, timestep = 1500000

8928 atoms
4 atom types

71.36448871183553 103.83551128818387 xlo xhi
26.394906412581136 123.60509358743617 ylo yhi
81.16177001748845 118.838229982503 zlo zhi

Masses

1 1.008
2 15.999
3 12.011
4 14.007

Atoms # charge/kk

8882 1 1.2030114345736315e-01 8.4949087699540030e+01 3.3925755432131055e+01 8.2165140279528700e+01 1 1 1
8873 3 -5.5191300868345904e-03 8.6777300547212576e+01 3.1416060079939861e+01 8.1313323234994456e+01 1 1 1
8877 2 -4.7628103607736194e-01 8.5453842899282947e+01 3.1828330782537350e+01 8.1689634275512603e+01 1 1 1
8878 1 1.0637395384550660e-01 8.7083137756888377e+01 3.4400398772292242e+01 8.1534383354559210e+01 1 1 1
8880 3 7.2293584430123403e-02 8.5282973469780643e+01 3.3249206688793620e+01 8.1323560323115203e+01 1 1 1
8875 1 1.2597688388779138e-01 8.7421336784301431e+01 3.1065365173529695e+01 8.2175276449373243e+01 1 1 1
8897 1 1.2854669911063576e-01 8.1774485962748756e+01 2.7681824707164765e+01 8.1191869203268709e+01 1 1 1
8715 1 1.6990782398826698e-01 8.5657370064686873e+01 2.6746022329301905e+01 1.0973136946945560e+02 1 1 0
8694 2 -5.1074635963090464e-01 8.5934118947805345e+01 3.2167311906383482e+01 1.1155600665039617e+02 1 1 0
8690 3 -1.6813036820857809e-02 8.5714033503332104e+01 3.3352385351963008e+01 1.1069690663665557e+02 1 1 0
8693 1 1.4327266250740922e-01 8.5067252653857338e+01 3.3245731015091536e+01 1.0981893739801049e+02 1 1 0
8692 1 1.0594362653975457e-01 8.6615232006563062e+01 3.3664027787729594e+01 1.1002176299063589e+02 1 1 0
8706 1 2.8939869115501438e-01 8.4520999933881185e+01 3.0903276670600331e+01 1.1134879425524753e+02 1 1 0
8707 2 -5.8226791052268934e-01 8.4615926536448555e+01 2.8409393547940105e+01 1.1140171812766769e+02 1 1 0
8687 3 5.3049866259930623e-03 8.5320466953376467e+01 3.4589727724194589e+01 1.1153817191272813e+02 1 1 0
8685 4 -4.1721702958358836e-01 8.4201277997711884e+01 3.5376436179429376e+01 1.1087918425126348e+02 1 1 0
8689 1 1.8863805701153274e-01 8.6202721260206147e+01 3.5338573025368930e+01 1.1165052112821984e+02 1 1 0
8709 3 1.2079190786526842e-01 8.5003109979773058e+01 2.7026928408896996e+01 1.1188023879582779e+02 1 1 0
8711 3 -2.5460687947879108e-02 8.6455299266856770e+01 2.7163836047224599e+01 1.1238946993336717e+02 1 1 0
8704 4 -4.2666087133746228e-01 8.3906783541943838e+01 3.0683346604674124e+01 1.1219354301986543e+02 1 1 0
8569 3 5.8155297640723158e-01 8.4007255943830955e+01 3.6767819311436362e+01 1.1131757219007156e+02 1 1 0
8688 1 2.9623039631176384e-01 8.3399927025502549e+01 3.4921846582307957e+01 1.1142982049642184e+02 1 1 0
8630 1 3.1043790285080164e-01 8.6313618985708302e+01 3.8072666160969504e+01 1.1010434609343331e+02 1 1 0
8564 2 -5.7948708083508482e-01 8.4737727501748168e+01 3.7311176248509391e+01 1.1235361671467022e+02 1 1 0
8686 2 -4.6815691236863866e-01 8.3038597026581527e+01 3.7382104491602014e+01 1.1076130757824622e+02 1 1 0
8705 3 5.8132842079203773e-01 8.4287346198547851e+01 2.9279451356260431e+01 1.1242844869446944e+02 1 1 0
8717 1 1.6613145553513617e-01 8.6619493658273200e+01 2.8267533832322549e+01 1.1249275451208396e+02 1 1 0
8884 1 1.2314011765010333e-01 8.4351135911064432e+01 3.5089577119300415e+01 1.1647473472652224e+02 1 1 0
8626 2 -6.1569656778566828e-01 8.6763937606218505e+01 3.8462516191500420e+01 1.0931168444907243e+02 1 1 0
8910 1 1.8237931911416072e-01 8.1710656703530901e+01 2.7708240339961563e+01 1.1256251947357006e+02 1 1 0
8712 1 1.5603649836940997e-01 8.4428975908261563e+01 2.6480359160963435e+01 1.1269770559755885e+02 1 1 0
8752 1 1.4883343728402440e-01 8.6390846314501715e+01 2.7150015980321680e+01 1.1773949751279189e+02 1 1 0
8697 3 8.5221967517963196e-02 8.5515641923588703e+01 3.2513305579429890e+01 1.1292502611395545e+02 1 1 0
8559 3 -4.1548831537799674e-02 8.3643961451140612e+01 3.8452671696377891e+01 1.1436708043732204e+02 1 1 0
8903 1 1.2680408921548492e-01 7.9887223279109492e+01 2.7719357718180127e+01 1.1749393785627521e+02 1 1 0
8887 4 -4.6260046556948781e-01 8.3731005638706520e+01 3.2040365877346588e+01 1.1733255341384314e+02 1 1 0
8701 1 1.5220129437118718e-01 8.2510452047832729e+01 3.2713349530784704e+01 1.1443276235560165e+02 1 1 0
8746 1 1.3073134478428514e-01 8.6973010774137151e+01 2.8676118821245552e+01 1.1525636022245590e+02 1 1 0
8702 1 1.6289000493606476e-01 8.2315012236346064e+01 3.2482347029660886e+01 1.1274182891106301e+02 1 1 0
8716 2 -6.1313390727223505e-01 8.7472175053321166e+01 2.6418752961872130e+01 1.1161233519370553e+02 1 1 0
8907 2 -4.7047586084758736e-01 7.9920601831980491e+01 2.8528619695346297e+01 1.1403063277510570e+02 1 1 0
8561 1 1.8230403909916573e-01 8.3794559389194518e+01 3.7356893220177660e+01 1.1462759369832428e+02 1 1 0
8906 3 -2.3860804883555159e-01 8.1592775341498879e+01 2.6935598281655686e+01 1.1338677149348892e+02 1 1 0
8883 3 -4.5669870539409149e-03 8.4286004026804662e+01 3.3349820703265991e+01 1.1781902048949951e+02 1 1 0
8876 1 2.0402924775774067e-01 8.6891166792413856e+01 3.0503913875890227e+01 1.1834554411710722e+02 1 1 0
8904 1 2.0882178268174609e-01 8.0414386246993047e+01 2.9076564554263868e+01 1.1676161242990449e+02 1 1 0
8893 3 -2.2251839246084587e-01 8.1988317943957995e+01 2.8003873545565362e+01 1.1779338523701639e+02 1 1 0
8874 3 7.5967352588509646e-02 8.6642538302945951e+01 3.3798835023035430e+01 1.1840808490342927e+02 1 1 0
8698 3 -1.2483647568664968e-02 8.3085551129185404e+01 3.2862189952083931e+01 1.1343785220102454e+02 1 1 0
8753 1 1.6631610557563689e-01 8.6182493402325576e+01 2.7391182742132187e+01 1.1605952914509511e+02 1 1 0
8909 1 2.0062469393811896e-01 8.2635495493434007e+01 2.6740478537650166e+01 1.1376294946409308e+02 1 1 0
8895 1 1.5825099370785140e-01 8.3464863895968804e+01 2.9265208467193172e+01 1.1862510778698285e+02 1 1 0
8718 1 1.4551353956463803e-01 8.6490177853194240e+01 2.6973503720270458e+01 1.1347209039376564e+02 1 1 0
8901 1 1.6487540873802725e-01 8.3380392535549419e+01 3.0138631730118949e+01 1.1583124789451486e+02 1 1 0
8885 1 1.5856733286097943e-01 8.4784171345610005e+01 3.3590988606026485e+01 1.1579754636730289e+02 1 1 0
8892 3 9.6128163334971817e-02 8.2790737806647698e+01 2.9293416350147520e+01 1.1771670366132190e+02 1 1 0
8889 1 3.1375170716617867e-01 8.4305293301941319e+01 3.1354117031087281e+01 1.1794759363907276e+02 1 1 0
8890 2 -5.3400970323784758e-01 8.1830722625273808e+01 3.0459996007670128e+01 1.1766245655689031e+02 1 1 0
8891 2 -4.5052007973009650e-01 8.1529338536528641e+01 3.2749047686322491e+01 1.1776693407185037e+02 1 1 0
8696 2 -4.7289866385458812e-01 8.3659684048058864e+01 3.4185391731163485e+01 1.1332465508041129e+02 1 1 0
8700 3 -2.5193750057405338e-03 8.4171479327429978e+01 3.1751427724721896e+01 1.1322371857233819e+02 1 1 0
8879 2 -4.8493278176897081e-01 8.6409430294099622e+01 3.4355332175690990e+01 1.1707756898283654e+02 1 1 0
8900 1 1.9765265473968824e-01 8.3345632991517164e+01 2.8462074314899510e+01 1.1581259466766670e+02 1 1 0
