# Time-averaged data for fix dta
# TimeStep v_myrho v_mylx v_myly v_mylz v_myp
1126000 1.26776 36.4652 54.0987 43.006 -3946.9
1127000 1.26804 36.4559 54.1137 42.9957 -4435.92
1128000 1.26805 36.4588 54.1287 42.9798 -3858.99
1129000 1.26745 36.4761 54.1437 42.9681 -4576.18
1130000 1.26662 36.5027 54.1587 42.9527 -2752.83
1131000 1.26586 36.533 54.1737 42.9312 -4086.82
1132000 1.26535 36.5628 54.1887 42.9014 -4982.31
1133000 1.26529 36.5855 54.2037 42.865 -6395.3
1134000 1.26495 36.6141 54.2187 42.8314 -3912.8
1135000 1.26423 36.6446 54.2337 42.808 -5835.81
1136000 1.26316 36.676 54.2487 42.7958 -4297.71
1137000 1.26207 36.705 54.2637 42.7871 -3452.19
1138000 1.2609 36.7324 54.2787 42.783 -3575.32
1139000 1.25979 36.7593 54.2937 42.7778 -4791.66
1140000 1.25925 36.7775 54.3087 42.7629 -2419.39
1141000 1.25888 36.7866 54.3237 42.7531 -2657.93
1142000 1.25894 36.7847 54.3387 42.7415 -4151.47
1143000 1.25935 36.7703 54.3537 42.7327 -2690.43
1144000 1.26001 36.7499 54.3687 42.7222 -4077.3
1145000 1.26031 36.7295 54.3837 42.7238 -3303.4
1146000 1.26029 36.7087 54.3987 42.7371 -3400.52
1147000 1.26006 36.6866 54.4137 42.7588 -4899.67
1148000 1.25943 36.6691 54.4287 42.7888 -4747.39
1149000 1.25834 36.6528 54.4437 42.8329 -3127.37
1150000 1.25735 36.6334 54.4587 42.8778 -3922.95
1151000 1.25651 36.6157 54.4737 42.9153 -4640.87
1152000 1.25578 36.5999 54.4887 42.947 -3301.43
1153000 1.25532 36.588 54.5037 42.9647 -3257.42
1154000 1.25538 36.5762 54.5187 42.9647 -4998.12
1155000 1.2557 36.5661 54.5337 42.9539 -5211.46
1156000 1.2564 36.5511 54.5487 42.9359 -4594.08
1157000 1.25735 36.5338 54.5637 42.9118 -4312.91
1158000 1.25821 36.52 54.5787 42.8868 -2625.45
1159000 1.25895 36.5046 54.5937 42.868 -4460.11
1160000 1.25932 36.4977 54.6087 42.8516 -4976.5
1161000 1.25905 36.5006 54.6237 42.8459 -3794.97
1162000 1.25855 36.5078 54.6387 42.8425 -3333.69
1163000 1.25824 36.5182 54.6537 42.829 -5617.72
1164000 1.25836 36.5235 54.6687 42.8071 -4292.16
1165000 1.25872 36.5269 54.6837 42.7792 -3689.48
1166000 1.25892 36.5296 54.6987 42.7575 -1687.4
1167000 1.25884 36.533 54.7137 42.7445 -2070.77
1168000 1.25827 36.5435 54.7287 42.7398 -3647.51
1169000 1.25743 36.5597 54.7437 42.7376 -3515.68
1170000 1.25617 36.58 54.7587 42.745 -3441.35
1171000 1.25418 36.6053 54.7737 42.7715 -5668.47
1172000 1.25191 36.6286 54.7887 42.8102 -3482.07
1173000 1.24961 36.6492 54.8037 42.8532 -2059.65
1174000 1.24787 36.659 54.8187 42.8897 -4332.48
1175000 1.24715 36.6542 54.8337 42.9082 -3854.95
1176000 1.24682 36.6423 54.8487 42.922 -5340.3
1177000 1.24715 36.6212 54.8637 42.9236 -5004.46
1178000 1.24844 36.5821 54.8787 42.9132 -3552.25
1179000 1.25019 36.5336 54.8937 42.8983 -2958.94
1180000 1.25228 36.48 54.9087 42.8779 -2893.36
1181000 1.25406 36.4324 54.9237 42.8615 -2854.68
1182000 1.2553 36.3894 54.9387 42.8581 -4405.73
1183000 1.25622 36.3517 54.9537 42.8594 -4169.91
1184000 1.25722 36.3182 54.9687 42.853 -4416.36
1185000 1.25774 36.296 54.9837 42.8498 -3978.97
1186000 1.25808 36.278 54.9987 42.8478 -4298.06
1187000 1.25812 36.2732 55.0137 42.8404 -3798.02
1188000 1.25821 36.2742 55.0287 42.8245 -4801.03
1189000 1.25761 36.2868 55.0437 42.8183 -3913.49
1190000 1.2568 36.3082 55.0587 42.8092 -3359.17
1191000 1.25624 36.3294 55.0737 42.7914 -4429.18
1192000 1.25644 36.3432 55.0887 42.7568 -2409.53
1193000 1.25692 36.354 55.1037 42.716 -4128.71
1194000 1.25701 36.3684 55.1187 42.6845 -3826.4
1195000 1.25727 36.3862 55.1337 42.6432 -3555.06
1196000 1.2576 36.4025 55.1487 42.6014 -4120.48
1197000 1.25847 36.4057 55.1637 42.5564 -4751.79
1198000 1.2591 36.4087 55.1787 42.5203 -3046.2
1199000 1.25892 36.4196 55.1937 42.5019 -3452.56
1200000 1.25793 36.4382 55.2087 42.5022 -4936.31
1201000 1.2568 36.4539 55.2237 42.5106 -3112.62
1202000 1.25568 36.4716 55.2387 42.5162 -3241.26
1203000 1.25476 36.4922 55.2537 42.5117 -3959.73
1204000 1.25404 36.5118 55.2687 42.5019 -2129.47
1205000 1.25352 36.5292 55.2837 42.4878 -4583.2
1206000 1.25324 36.5367 55.2987 42.4771 -4852.63
1207000 1.25285 36.5377 55.3137 42.4773 -3267.54
1208000 1.2526 36.5302 55.3287 42.4832 -4729.91
1209000 1.2527 36.5119 55.3437 42.4895 -4829.77
1210000 1.25321 36.4832 55.3587 42.4942 -749.87
1211000 1.25403 36.4479 55.3737 42.496 -4925.18
1212000 1.25507 36.4072 55.3887 42.4969 -4543.24
1213000 1.25595 36.369 55.4037 42.5 -2270.47
1214000 1.25676 36.3377 55.4187 42.4978 -4548.42
1215000 1.25745 36.3088 55.4337 42.4967 -3424.69
1216000 1.25808 36.2842 55.4487 42.4927 -3246.81
1217000 1.25877 36.261 55.4637 42.4853 -3072.54
1218000 1.25929 36.2444 55.4787 42.4757 -3126.74
1219000 1.25908 36.2354 55.4937 42.4816 -3722.68
1220000 1.25892 36.2236 55.5087 42.4896 -4944.39
1221000 1.25872 36.2069 55.5237 42.5043 -1961.16
1222000 1.25799 36.1943 55.5387 42.5324 -4615.58
1223000 1.25725 36.183 55.5537 42.5591 -3468.82
1224000 1.25634 36.176 55.5687 42.5867 -2950.42
1225000 1.25589 36.1673 55.5837 42.6006 -4283.53
1226000 1.25554 36.1617 55.5987 42.6077 -927.22
1227000 1.25488 36.1636 55.6137 42.6162 -3825.48
1228000 1.25404 36.1669 55.6287 42.6295 -4646.28
1229000 1.25335 36.1716 55.6437 42.636 -3446.93
1230000 1.25297 36.176 55.6587 42.6322 -3382.31
1231000 1.25279 36.1824 55.6737 42.6194 -2508.47
1232000 1.25254 36.1972 55.6887 42.5988 -4314.33
1233000 1.25249 36.2124 55.7037 42.5712 -4249.92
1234000 1.25263 36.2263 55.7187 42.5385 -1870.24
1235000 1.25295 36.2378 55.7337 42.5028 -4790.37
1236000 1.25444 36.2332 55.7487 42.4463 -2755.64
1237000 1.25629 36.2212 55.7637 42.3867 -4605.44
1238000 1.2586 36.1999 55.7787 42.3222 -3010.92
1239000 1.26071 36.1791 55.7937 42.2642 -3704.66
1240000 1.26242 36.1631 55.8087 42.2143 -2777.09
1241000 1.26354 36.1545 55.8237 42.1757 -3700.48
1242000 1.26436 36.1491 55.8387 42.1433 -3899.14
1243000 1.26452 36.1572 55.8537 42.1172 -2012.13
1244000 1.26371 36.1757 55.8687 42.1114 -2366.69
1245000 1.26257 36.1951 55.8837 42.1154 -2033.2
1246000 1.26101 36.2234 55.8987 42.1232 -2961.67
1247000 1.25911 36.2585 55.9137 42.1345 -3316.33
1248000 1.25732 36.2948 55.9287 42.1412 -4428.33
1249000 1.25578 36.3266 55.9437 42.1447 -2024.6
1250000 1.25454 36.3539 55.9587 42.1433 -3697.95
1251000 1.25347 36.377 55.9737 42.1411 -2303.52
1252000 1.25273 36.3961 55.9887 42.1327 -5736.64
1253000 1.25206 36.4118 56.0037 42.1258 -3433.29
1254000 1.2518 36.418 56.0187 42.1162 -3717.61
1255000 1.25196 36.4187 56.0337 42.0987 -3129.44
1256000 1.25191 36.4231 56.0487 42.0838 -742.777
1257000 1.25216 36.4241 56.0637 42.0629 -3399.14
1258000 1.25251 36.4243 56.0787 42.0398 -2982.04
1259000 1.25284 36.4238 56.0937 42.018 -3314.76
1260000 1.2532 36.4189 56.1087 42.0005 -4728.97
1261000 1.25307 36.4163 56.1237 41.9966 -4150.09
1262000 1.25283 36.4116 56.1387 41.9989 -3065.88
1263000 1.25258 36.4037 56.1537 42.0051 -3477.34
1264000 1.25237 36.3915 56.1687 42.0151 -2518.54
1265000 1.25199 36.3793 56.1837 42.0306 -3247.65
1266000 1.25162 36.3651 56.1987 42.0481 -4471.96
1267000 1.25181 36.3426 56.2137 42.0567 -2007.82
1268000 1.25218 36.3186 56.2287 42.0608 -4020.09
1269000 1.25295 36.2856 56.2437 42.0618 -2336.41
1270000 1.25361 36.2529 56.2587 42.0666 -2762.17
1271000 1.2541 36.2246 56.2737 42.0717 -3471.59
1272000 1.25493 36.1982 56.2887 42.0632 -2859.16
1273000 1.25567 36.173 56.3037 42.0565 -2877.31
1274000 1.2562 36.147 56.3187 42.058 -3649.5
1275000 1.25651 36.1287 56.3337 42.0578 -3254.12
1276000 1.25667 36.1125 56.3487 42.06 -4830.73
1277000 1.25653 36.1016 56.3637 42.0662 -4106.31
1278000 1.25615 36.0959 56.3787 42.0743 -5788.83
1279000 1.25564 36.0909 56.3937 42.0861 -3440.6
1280000 1.25501 36.0886 56.4087 42.0985 -4070.91
1281000 1.25463 36.0818 56.4237 42.1083 -3057.4
1282000 1.25468 36.0713 56.4387 42.1074 -2843.65
1283000 1.25501 36.0595 56.4537 42.0991 -3518.3
1284000 1.2558 36.0433 56.4687 42.0804 -4445.19
1285000 1.25687 36.0293 56.4837 42.0497 -1385.96
1286000 1.25783 36.0191 56.4987 42.0183 -3678.57
1287000 1.25889 36.0101 56.5137 41.9823 -3138.66
1288000 1.25983 36.0039 56.5287 41.9471 -3473.67
1289000 1.26022 36.0084 56.5437 41.9178 -3169.37
1290000 1.26012 36.0187 56.5587 41.898 -1961.73
1291000 1.25936 36.0389 56.5737 41.8887 -2415.07
1292000 1.25877 36.059 56.5887 41.8738 -4169.21
1293000 1.25817 36.0791 56.6037 41.8594 -2620.28
1294000 1.25719 36.1016 56.6187 41.8547 -3460.41
1295000 1.25634 36.1207 56.6337 41.8499 -3949.25
1296000 1.25596 36.1311 56.6487 41.8393 -2676.45
1297000 1.25539 36.142 56.6637 41.8346 -3895.83
1298000 1.25506 36.1468 56.6787 41.8289 -2664.06
1299000 1.25514 36.139 56.6937 41.8244 -3159.95
1300000 1.25499 36.1261 56.7087 41.8332 -4655.14
1301000 1.25485 36.1095 56.7237 41.846 -4186.92
1302000 1.25513 36.0847 56.7387 41.8545 -3450.69
1303000 1.25607 36.0485 56.7537 41.8538 -5330.65
1304000 1.25705 36.0107 56.7687 41.8542 -4155.98
1305000 1.25783 35.9803 56.7837 41.8524 -3424.67
1306000 1.25814 35.9573 56.7987 41.8577 -2482.32
1307000 1.25804 35.9402 56.8137 41.87 -4013.8
1308000 1.25814 35.919 56.8287 41.8805 -3744
1309000 1.25793 35.9014 56.8437 41.8967 -5236.19
1310000 1.25783 35.882 56.8587 41.9118 -3827.14
1311000 1.25726 35.8732 56.8737 41.9299 -3309.03
1312000 1.25662 35.8703 56.8887 41.9438 -2872.28
1313000 1.25604 35.8757 56.9037 41.9456 -3420.74
1314000 1.25537 35.8855 56.9187 41.9455 -4214.33
1315000 1.25527 35.8872 56.9337 41.9359 -3033.06
1316000 1.25565 35.8792 56.9487 41.9213 -3138.01
1317000 1.25636 35.8716 56.9637 41.8957 -2538.11
1318000 1.25748 35.8644 56.9787 41.8558 -1418.29
1319000 1.25847 35.8617 56.9937 41.8149 -2207.38
1320000 1.25874 35.8724 57.0087 41.7823 -2942.23
1321000 1.25841 35.8927 57.0237 41.7589 -4880.95
1322000 1.25769 35.9197 57.0387 41.7403 -4085.94
1323000 1.25629 35.957 57.0537 41.7324 -4364.02
1324000 1.25457 35.9981 57.0687 41.7311 -5093.01
1325000 1.25348 36.0299 57.0837 41.7194 -2071.51
1326000 1.25272 36.0539 57.0987 41.706 -2355.06
1327000 1.25208 36.0715 57.1137 41.6959 -4061
1328000 1.25176 36.0835 57.1287 41.6819 -3282.53
1329000 1.25205 36.0837 57.1437 41.661 -5975.27
1330000 1.25321 36.068 57.1587 41.6298 -2612.33
1331000 1.25427 36.0513 57.1737 41.6029 -4941.5
1332000 1.25541 36.033 57.1887 41.5755 -3973.71
1333000 1.2567 36.009 57.2037 41.5494 -5006.89
1334000 1.258 35.9828 57.2187 41.526 -1337.17
1335000 1.25908 35.9627 57.2337 41.5025 -3814.21
1336000 1.25979 35.948 57.2487 41.4852 -2088.6
1337000 1.26006 35.9438 57.2637 41.4704 -3795.2
1338000 1.26007 35.9428 57.2787 41.4602 -3177.33
1339000 1.25982 35.9441 57.2937 41.456 -2242.79
1340000 1.25938 35.9494 57.3087 41.4537 -961.336
1341000 1.25869 35.9578 57.3237 41.4557 -1968.82
1342000 1.25794 35.9659 57.3387 41.4602 -4745.43
1343000 1.25707 35.9784 57.3537 41.4638 -2706.25
1344000 1.25608 35.9887 57.3687 41.4737 -5735.28
1345000 1.25555 35.9893 57.3837 41.4796 -6093.09
1346000 1.25542 35.9837 57.3987 41.4796 -1168.83
1347000 1.25539 35.9786 57.4137 41.4757 -2869.31
1348000 1.25565 35.9667 57.4287 41.4699 -3274.17
1349000 1.25626 35.9517 57.4437 41.4562 -3558.41
1350000 1.25655 35.9395 57.4587 41.4499 -2763.63
1351000 1.25709 35.9145 57.4737 41.4502 -4294.89
1352000 1.25772 35.8892 57.4887 41.4477 -4378.7
1353000 1.25804 35.8668 57.5037 41.4523 -4613.15
1354000 1.25843 35.8467 57.5187 41.4519 -4038.55
1355000 1.25911 35.8273 57.5337 41.4413 -5001.91
1356000 1.25966 35.8151 57.5487 41.4263 -4175.7
1357000 1.26003 35.8052 57.5637 41.4148 -3417.18
1358000 1.25976 35.8049 57.5787 41.4135 -5850.84
1359000 1.25892 35.8103 57.5937 41.4238 -2560.35
1360000 1.2576 35.8257 57.6087 41.4388 -3118.94
1361000 1.25589 35.848 57.6237 41.4587 -4134.58
1362000 1.2541 35.8721 57.6387 41.4789 -3438.22
1363000 1.25255 35.8919 57.6537 41.4968 -2333.14
1364000 1.25159 35.8938 57.6687 41.5155 -3459.12
1365000 1.25075 35.8882 57.6837 41.5391 -4503.47
1366000 1.25002 35.8779 57.6987 41.5644 -2019.49
1367000 1.24956 35.8627 57.7137 41.5865 -4859.99
1368000 1.24969 35.8392 57.7287 41.5987 -3057.61
1369000 1.25048 35.8045 57.7437 41.6018 -2798.36
1370000 1.25178 35.7609 57.7587 41.5986 -3831.12
1371000 1.25355 35.7094 57.7737 41.5888 -4636.15
1372000 1.25552 35.6581 57.7887 41.5725 -3089.68
1373000 1.25723 35.6149 57.8037 41.5554 -2279.13
1374000 1.25838 35.5815 57.8187 41.5458 -3678.54
1375000 1.25892 35.5594 57.8337 41.543 -2059.96
1376000 1.25896 35.5505 57.8487 41.5412 -2670.68
1377000 1.2584 35.5546 57.8637 41.5442 -2757.85
1378000 1.25718 35.5684 57.8787 41.5576 -3163.83
1379000 1.25571 35.5851 57.8937 41.5759 -3795.34
1380000 1.25452 35.5974 57.9087 41.5902 -2566.39
1381000 1.25311 35.6141 57.9237 41.6068 -4054.36
1382000 1.25145 35.6382 57.9387 41.6231 -5925.58
1383000 1.24994 35.6651 57.9537 41.6313 -3441.79
1384000 1.24926 35.6765 57.9687 41.6297 -3774.59
1385000 1.24899 35.6798 57.9837 41.624 -3419.96
1386000 1.24894 35.6792 57.9987 41.6158 -4055.9
1387000 1.24951 35.6738 58.0137 41.5923 -2820.75
1388000 1.2508 35.664 58.0287 41.5502 -1550.53
1389000 1.25192 35.6537 58.0437 41.514 -6197.99
1390000 1.25315 35.636 58.0587 41.4833 -3860.49
1391000 1.25391 35.6197 58.0737 41.4664 -3966.48
1392000 1.25487 35.5994 58.0887 41.4476 -3623.85
1393000 1.25554 35.5841 58.1037 41.4324 -3631.83
1394000 1.25579 35.5754 58.1187 41.4236 -4718.92
1395000 1.25622 35.5631 58.1337 41.4131 -3366.19
1396000 1.25683 35.5449 58.1487 41.4034 -4136.32
1397000 1.25723 35.5243 58.1637 41.4037 -2590.93
1398000 1.25779 35.5027 58.1787 41.3997 -3286.74
1399000 1.25869 35.4754 58.1937 41.3912 -4042.89
1400000 1.25923 35.4496 58.2087 41.3931 -4094.13
1401000 1.25933 35.4254 58.2237 41.4075 -3869.1
1402000 1.25892 35.4025 58.2387 41.4369 -3497.91
1403000 1.2584 35.3821 58.2537 41.4672 -3025.14
1404000 1.25754 35.3659 58.2687 41.5039 -3588.64
1405000 1.25652 35.3527 58.2837 41.5425 -2348.32
1406000 1.25513 35.3471 58.2987 41.5843 -4342.2
1407000 1.25342 35.3509 58.3137 41.6259 -4856.39
1408000 1.25192 35.3598 58.3287 41.6547 -4640.78
1409000 1.2509 35.3689 58.3437 41.6673 -3949.3
1410000 1.25016 35.3797 58.3587 41.6683 -2066.5
1411000 1.24954 35.3954 58.3737 41.66 -4546.78
1412000 1.24905 35.4147 58.3887 41.6429 -3302.28
1413000 1.24861 35.4379 58.4037 41.6194 -3196.25
1414000 1.24846 35.4622 58.4187 41.5851 -2101.42
1415000 1.24832 35.4884 58.4337 41.5486 -1387.67
1416000 1.24812 35.517 58.4487 41.5112 -3120.34
1417000 1.24825 35.5373 58.4637 41.4726 -5333.31
1418000 1.24872 35.5501 58.4787 41.4311 -3624.05
1419000 1.24945 35.5546 58.4937 41.3912 -4790.14
1420000 1.25023 35.5559 58.5087 41.3534 -2280.62
1421000 1.25096 35.5604 58.5237 41.3135 -3232.55
1422000 1.25154 35.5645 58.5387 41.2789 -3436.64
1423000 1.25179 35.5712 58.5537 41.2522 -3496.63
1424000 1.25178 35.5801 58.5687 41.2316 -3534.67
1425000 1.2516 35.5931 58.5837 41.2119 -4469.18
1426000 1.25108 35.6081 58.5987 41.2011 -1995.53
1427000 1.25036 35.6184 58.6137 41.2023 -4037.73
1428000 1.24984 35.6183 58.6287 41.2092 -1073.6
1429000 1.24935 35.6064 58.6437 41.2284 -3616.58
1430000 1.24894 35.588 58.6587 41.2528 -3095.07
1431000 1.24854 35.5732 58.6737 41.2726 -2628.77
1432000 1.24804 35.5624 58.6887 41.2911 -5432.58
1433000 1.24759 35.5538 58.7037 41.3055 -3922.35
1434000 1.24691 35.5488 58.7187 41.3232 -4017.1
1435000 1.24619 35.5478 58.7337 41.3379 -5158.72
1436000 1.24536 35.5476 58.7487 41.3551 -4499.92
1437000 1.24468 35.5451 58.7637 41.3699 -2031.66
1438000 1.24439 35.5363 58.7787 41.3792 -3505.61
1439000 1.24474 35.5205 58.7937 41.3755 -3119.14
1440000 1.24571 35.4989 58.8087 41.3579 -3179.03
1441000 1.24709 35.4738 58.8237 41.3308 -1938.41
1442000 1.24874 35.4436 58.8387 41.3009 -3159.6
1443000 1.2502 35.4126 58.8537 41.2783 -4713.36
1444000 1.25153 35.38 58.8687 41.2618 -2639.32
1445000 1.25295 35.3451 58.8837 41.2454 -3014.27
1446000 1.2541 35.3158 58.8987 41.231 -2323.38
1447000 1.25475 35.2971 58.9137 41.221 -3087.53
1448000 1.25475 35.2927 58.9287 41.2158 -3040.99
1449000 1.25418 35.3 58.9437 41.2153 -3884.36
1450000 1.25329 35.3169 58.9587 41.2146 -2582.56
1451000 1.25212 35.3422 58.9737 41.2131 -4305.66
1452000 1.25063 35.3718 58.9887 41.2169 -1532.76
1453000 1.24918 35.3982 59.0037 41.2237 -3251.9
1454000 1.24821 35.4108 59.0187 41.2304 -3622.11
1455000 1.24779 35.4115 59.0337 41.2331 -3994.07
1456000 1.24819 35.4031 59.0487 41.2192 -2873.05
1457000 1.24852 35.3945 59.0637 41.2079 -2268.4
1458000 1.24874 35.3903 59.0787 41.1952 -3132.97
1459000 1.24893 35.3841 59.0937 41.1854 -3331.75
1460000 1.24932 35.3776 59.1087 41.1696 -4407.05
1461000 1.24989 35.3688 59.1237 41.151 -2813.04
1462000 1.25037 35.3665 59.1387 41.1274 -2927.14
1463000 1.25106 35.3584 59.1537 41.1035 -2262.1
1464000 1.25167 35.3532 59.1687 41.0791 -3090.79
1465000 1.25239 35.3408 59.1837 41.0593 -3183.46
1466000 1.25267 35.3332 59.1987 41.0489 -3080.07
1467000 1.25244 35.3303 59.2137 41.0492 -3601.22
1468000 1.25188 35.3275 59.2287 41.0604 -4298.45
1469000 1.25152 35.3172 59.2437 41.0738 -1859.22
1470000 1.25083 35.3123 59.2587 41.0919 -3901.47
1471000 1.24963 35.3162 59.2737 41.1163 -1560.21
1472000 1.24848 35.3223 59.2887 41.1367 -2933.63
1473000 1.24717 35.331 59.3037 41.1593 -3675.14
1474000 1.246 35.3407 59.3187 41.1764 -3622.67
1475000 1.24534 35.3473 59.3337 41.1801 -2834.97
1476000 1.24526 35.3451 59.3487 41.1748 -5654.99
1477000 1.24582 35.3357 59.3637 41.1567 -2506.89
1478000 1.24699 35.3193 59.3787 41.1271 -5659.61
1479000 1.24865 35.2995 59.3937 41.0849 -3586.82
1480000 1.25027 35.2816 59.4087 41.0421 -5715.37
1481000 1.25187 35.2627 59.4237 41.0011 -2228.9
1482000 1.253 35.2479 59.4387 40.971 -3123.9
1483000 1.25322 35.2494 59.4537 40.9517 -2283.68
1484000 1.25285 35.2584 59.4687 40.9432 -5177.67
1485000 1.25195 35.2686 59.4837 40.9504 -4717.07
1486000 1.25036 35.2824 59.4987 40.9762 -3772.01
1487000 1.24857 35.2911 59.5137 41.0143 -3142.88
1488000 1.24668 35.2955 59.5287 41.0612 -3680.05
1489000 1.24507 35.2972 59.5437 41.1018 -4162.11
1490000 1.24404 35.2931 59.5587 41.1304 -5235.96
1491000 1.24334 35.2824 59.5737 41.1557 -3555.23
1492000 1.24312 35.2643 59.5887 41.1735 -4230.1
1493000 1.24381 35.2365 59.6037 41.1731 -2687.62
1494000 1.24487 35.2073 59.6187 41.1616 -4390.95
1495000 1.24596 35.1765 59.6337 41.1512 -4143.88
1496000 1.24703 35.1509 59.6487 41.1357 -2301.62
1497000 1.24813 35.1274 59.6637 41.1164 -3083.57
1498000 1.24899 35.1126 59.6787 41.0952 -3727.17
1499000 1.24947 35.1039 59.6937 41.0794 -3124.87
1500000 1.24968 35.0996 59.7087 41.0672 -4943.95
1501000 1.24992 35.0978 59.7237 41.0508 -5699.99
1502000 1.24984 35.1014 59.7387 41.0389 -2768.04
1503000 1.24974 35.1109 59.7537 41.0208 -4440.39
1504000 1.24946 35.1245 59.7687 41.004 -4693.76
1505000 1.24847 35.1465 59.7837 41.0005 -2529.75
1506000 1.24703 35.1767 59.7987 41.0022 -3402.83
1507000 1.24561 35.2053 59.8137 41.0054 -3613.78
1508000 1.24478 35.2227 59.8287 41.0021 -4748.48
1509000 1.24429 35.236 59.8437 40.9926 -3455.63
1510000 1.24395 35.2451 59.8587 40.9829 -4411.65
1511000 1.2435 35.2548 59.8737 40.9763 -3791.17
1512000 1.24324 35.2597 59.8887 40.9688 -2881.31
1513000 1.24345 35.2582 59.9037 40.9535 -3138.84
1514000 1.24358 35.2588 59.9187 40.938 -2284.14
1515000 1.24391 35.2542 59.9337 40.9223 -2527.2
1516000 1.24431 35.2461 59.9487 40.9082 -3315.54
1517000 1.24486 35.2334 59.9637 40.8949 -3445.63
1518000 1.24559 35.2161 59.9787 40.8807 -3181.77
1519000 1.24632 35.1961 59.9937 40.8699 -3790.71
1520000 1.24718 35.1738 60.0087 40.8571 -4501.77
1521000 1.24808 35.1518 60.0237 40.8432 -3357.32
1522000 1.24884 35.133 60.0387 40.8299 -2191.09
1523000 1.24917 35.1206 60.0537 40.8232 -3505.91
1524000 1.24924 35.1163 60.0687 40.816 -3487.04
1525000 1.24921 35.1169 60.0837 40.8061 -2212.73
1526000 1.24885 35.1242 60.0987 40.799 -2725.93
1527000 1.24826 35.1398 60.1137 40.7901 -4473.91
1528000 1.24768 35.1598 60.1287 40.7758 -4917.71
1529000 1.24698 35.1852 60.1437 40.7589 -3365.93
1530000 1.24593 35.2157 60.1587 40.7476 -2189.01
1531000 1.24484 35.2473 60.1737 40.7365 -3979.01
1532000 1.24427 35.2744 60.1887 40.7139 -3300.6
1533000 1.24342 35.3059 60.2037 40.6953 -5512.82
1534000 1.24275 35.3321 60.2187 40.6768 -2950.68
1535000 1.24268 35.3491 60.2337 40.6495 -3605.13
1536000 1.24288 35.3609 60.2487 40.619 -2642.06
1537000 1.24311 35.3711 60.2637 40.5898 -4369.84
1538000 1.24361 35.3779 60.2787 40.5557 -3479.66
1539000 1.24417 35.3861 60.2937 40.5178 -1615.13
1540000 1.24459 35.3996 60.3087 40.4787 -3820.72
1541000 1.24513 35.4081 60.3237 40.4414 -2856.23
1542000 1.24599 35.4108 60.3387 40.4004 -2049.67
1543000 1.24659 35.4142 60.3537 40.3671 -2699.9
1544000 1.24692 35.4096 60.3687 40.3514 -4509.23
1545000 1.2472 35.398 60.3837 40.3456 -4290.8
1546000 1.2475 35.3788 60.3987 40.3479 -2973.96
1547000 1.24788 35.3526 60.4137 40.3556 -4131.74
1548000 1.24809 35.324 60.4287 40.3715 -3285.8
1549000 1.24863 35.2853 60.4437 40.388 -2496.07
1550000 1.24863 35.2563 60.4587 40.4113 -2365.21
1551000 1.24804 35.2362 60.4737 40.4433 -4545.59
1552000 1.24704 35.2237 60.4887 40.4802 -3196.41
1553000 1.24592 35.219 60.5037 40.5121 -2400.01
1554000 1.24508 35.2145 60.5187 40.5344 -3038.91
1555000 1.24429 35.2108 60.5337 40.5544 -2573.66
1556000 1.24388 35.2064 60.5487 40.5626 -5101.07
1557000 1.24351 35.2086 60.5637 40.5621 -3607.42
1558000 1.24332 35.2098 60.5787 40.5568 -1819.24
1559000 1.2433 35.2135 60.5937 40.5432 -3111.54
1560000 1.2432 35.2161 60.6087 40.5336 -5444.08
1561000 1.24277 35.2236 60.6237 40.5288 -1730.6
1562000 1.24192 35.2344 60.6387 40.534 -4276.41
1563000 1.24116 35.2416 60.6537 40.5407 -2711.91
1564000 1.24058 35.2446 60.6687 40.5461 -2540.43
1565000 1.24031 35.2391 60.6837 40.5513 -3384.01
1566000 1.24018 35.23 60.6987 40.556 -3217.66
1567000 1.24057 35.2139 60.7137 40.5516 -3996.93
1568000 1.24143 35.1876 60.7287 40.5438 -2209.81
1569000 1.24262 35.1578 60.7437 40.5294 -2916.91
1570000 1.24343 35.1343 60.7587 40.52 -4804.43
1571000 1.24382 35.1185 60.7737 40.5157 -2641.7
1572000 1.24376 35.1129 60.7887 40.5142 -3060.91
1573000 1.24306 35.1125 60.8037 40.5275 -3684.54
1574000 1.24231 35.1105 60.8187 40.544 -2950.74
1575000 1.24114 35.1169 60.8337 40.5649 -2800.79
1576000 1.24023 35.1214 60.8487 40.5794 -2164.32
1577000 1.23957 35.1274 60.8637 40.5843 -3978.75
1578000 1.23924 35.1339 60.8787 40.5773 -2971.72
1579000 1.23895 35.1443 60.8937 40.5649 -2968.17
1580000 1.23886 35.154 60.9087 40.5468 -4195.56
1581000 1.23872 35.1659 60.9237 40.5278 -4426.98
1582000 1.23869 35.1765 60.9387 40.5064 -2097.32
1583000 1.23842 35.1923 60.9537 40.4871 -2408.98
1584000 1.23813 35.2082 60.9687 40.4684 -3869.84
1585000 1.23763 35.2258 60.9837 40.4544 -4476.17
1586000 1.23736 35.2388 60.9987 40.4386 -3095.56
1587000 1.23738 35.2446 61.0137 40.4212 -3078.66
1588000 1.23737 35.2507 61.0287 40.4047 -2217.29
1589000 1.23684 35.267 61.0437 40.3934 -3629.3
1590000 1.23638 35.2818 61.0587 40.3816 -3382.37
1591000 1.23624 35.2914 61.0737 40.3651 -5998.29
1592000 1.23689 35.2902 61.0887 40.3353 -3790.45
1593000 1.2377 35.2846 61.1037 40.3053 -3318.53
