# Time-averaged data for fix dta
# TimeStep v_myrho v_mylx v_myly v_mylz v_myp
214000 1.32235 42.1669 36.5172 52.8221 -5504.22
215000 1.32335 42.1566 36.4882 52.8371 -3815.24
216000 1.3246 42.145 36.4535 52.8521 -2130.46
217000 1.32616 42.1275 36.4153 52.8671 -1010.89
218000 1.32736 42.1233 36.3757 52.8821 -4247.76
219000 1.32843 42.1258 36.3338 52.8971 -3525.1
220000 1.32937 42.1271 36.297 52.9121 -3953.94
221000 1.32983 42.1291 36.2723 52.9271 -1846.37
222000 1.33002 42.1284 36.2575 52.9421 -3286.49
223000 1.32984 42.128 36.2523 52.9571 -3171.12
224000 1.32938 42.1299 36.253 52.9721 -4658.5
225000 1.32857 42.1302 36.2646 52.9871 -2605.4
226000 1.32713 42.1343 36.2903 53.0021 -5005.27
227000 1.32558 42.1413 36.3163 53.0171 -4257.38
228000 1.32387 42.1486 36.3467 53.0321 -3292.94
229000 1.32208 42.1538 36.3812 53.0471 -2967.31
230000 1.32075 42.1516 36.4092 53.0621 -3486.48
231000 1.32003 42.138 36.4307 53.0771 -1802.57
232000 1.31963 42.1172 36.4492 53.0921 -2834.19
233000 1.31983 42.084 36.4623 53.1071 -2201.78
234000 1.32045 42.0468 36.4671 53.1221 -3112.86
235000 1.32106 42.0116 36.4706 53.1371 -3077.22
236000 1.32191 41.9776 36.4664 53.1521 -4240.59
237000 1.32312 41.9437 36.452 53.1671 -4928.68
238000 1.32477 41.9053 36.4299 53.1821 -4357.8
239000 1.32595 41.8785 36.4105 53.1971 -5034.09
240000 1.3267 41.8639 36.3923 53.2121 -5862.96
241000 1.32759 41.8553 36.365 53.2271 -4242.96
242000 1.32858 41.8519 36.3308 53.2421 -4043.8
243000 1.3293 41.8549 36.2981 53.2571 -2324.26
244000 1.32927 41.8719 36.2741 53.2721 -3542.24
245000 1.32909 41.8919 36.2514 53.2871 -1840.07
246000 1.32885 41.9103 36.2319 53.3021 -2526.93
247000 1.32854 41.9288 36.2141 53.3171 -3438.21
248000 1.32821 41.9445 36.1995 53.3321 -3258.31
249000 1.328 41.9547 36.1862 53.3471 -2748.97
250000 1.32817 41.9563 36.1701 53.3621 -2238.63
251000 1.32807 41.9613 36.1582 53.3771 -2539.83
252000 1.32785 41.9622 36.1532 53.3921 -4109.77
253000 1.327 41.9709 36.1588 53.4071 -1691.33
254000 1.32574 41.9813 36.174 53.4221 -4671.54
255000 1.3249 41.9824 36.1858 53.4371 -2574.63
256000 1.32419 41.9861 36.192 53.4521 -4202.16
257000 1.32355 41.9897 36.1961 53.4671 -3146.51
258000 1.32307 41.9887 36.2001 53.4821 -6831.55
259000 1.32246 41.9902 36.2052 53.4971 -3121.49
260000 1.32154 41.9954 36.2157 53.5121 -1250.46
261000 1.32087 41.9932 36.2259 53.5271 -1697.29
262000 1.3201 41.9932 36.2368 53.5421 -2642.01
263000 1.31941 41.9884 36.2497 53.5571 -3343.07
264000 1.31888 41.9794 36.262 53.5721 -3474.55
265000 1.31857 41.9665 36.2715 53.5871 -5403.79
266000 1.31878 41.9443 36.2748 53.6021 -3438.95
267000 1.3195 41.911 36.2736 53.6171 -2627.68
268000 1.32046 41.8716 36.2713 53.6321 -4527.29
269000 1.32198 41.8193 36.2645 53.6471 -4611.42
270000 1.3241 41.7513 36.2556 53.6621 -2776.96
271000 1.3257 41.6886 36.2559 53.6771 -3493.1
272000 1.32653 41.6373 36.2678 53.6921 -3309.57
273000 1.32659 41.5987 36.2898 53.7071 -2650.26
274000 1.32613 41.5759 36.3122 53.7221 -2798.24
275000 1.32508 41.5759 36.3306 53.7371 -2914.51
276000 1.32371 41.5907 36.3452 53.7521 -3995.37
277000 1.322 41.6111 36.3643 53.7671 -2791.04
278000 1.32028 41.6321 36.3831 53.7821 -3715.45
279000 1.3185 41.6553 36.4017 53.7971 -3623.75
280000 1.31702 41.684 36.4075 53.8121 -2803.25
281000 1.31568 41.7153 36.4071 53.8271 -3763.72
282000 1.31494 41.7383 36.3974 53.8421 -3811.81
283000 1.31451 41.7611 36.3792 53.8571 -4910.18
284000 1.31478 41.7705 36.3535 53.8721 -4133.5
285000 1.31508 41.7753 36.3307 53.8871 -4730.97
286000 1.3159 41.7702 36.3025 53.9021 -4727.54
287000 1.3169 41.7609 36.2728 53.9171 -2882.34
288000 1.31751 41.7543 36.2516 53.9321 -2904.51
289000 1.31763 41.7494 36.2427 53.9471 -3511.12
290000 1.31761 41.7377 36.2433 53.9621 -3100.63
291000 1.31744 41.7261 36.2479 53.9771 -4887.04
292000 1.31769 41.7059 36.2485 53.9921 -4186.8
293000 1.31853 41.6761 36.2414 54.0071 -1367.49
294000 1.31953 41.65 36.2265 54.0221 -4551.71
295000 1.32055 41.6246 36.2106 54.0371 -2291.88
296000 1.32155 41.6061 36.1892 54.0521 -3498.34
297000 1.32214 41.6018 36.1667 54.0671 -3001.27
298000 1.32244 41.6048 36.146 54.0821 -3769.09
299000 1.3226 41.6069 36.1297 54.0971 -4457.76
300000 1.32253 41.6067 36.1216 54.1121 -4951.77
301000 1.32208 41.6082 36.1228 54.1271 -5042.51
302000 1.32133 41.6059 36.1352 54.1421 -2965.32
303000 1.32066 41.5891 36.1581 54.1571 -3736.2
304000 1.32 41.5693 36.1835 54.1721 -3408.78
305000 1.31941 41.5496 36.2068 54.1871 -4150.79
306000 1.31833 41.5363 36.2378 54.2021 -4041.75
307000 1.31744 41.5212 36.2655 54.2171 -3780.81
308000 1.31646 41.5113 36.2911 54.2321 -3061.22
309000 1.31563 41.5 36.3138 54.2471 -4718.17
310000 1.31484 41.4849 36.3388 54.2621 -3505.43
311000 1.31441 41.4631 36.3599 54.2771 -2435.67
312000 1.31482 41.4328 36.3651 54.2921 -4322.49
313000 1.31559 41.3997 36.3628 54.3071 -4494.52
314000 1.31662 41.3723 36.3484 54.3221 -5441.27
315000 1.31769 41.3528 36.326 54.3371 -3905.14
316000 1.31842 41.3443 36.3031 54.3521 -5603.63
317000 1.31876 41.343 36.285 54.3671 -3596.48
318000 1.31881 41.3509 36.2667 54.3821 -2530.61
319000 1.31824 41.3736 36.2524 54.3971 -3429.86
320000 1.31762 41.4038 36.2331 54.4121 -4380.26
321000 1.31706 41.4386 36.2079 54.4271 -4304.11
322000 1.31632 41.4731 36.1885 54.4421 -4850.44
323000 1.31556 41.5081 36.1689 54.4571 -3724.37
324000 1.31501 41.5408 36.1456 54.4721 -3950.11
325000 1.31488 41.566 36.1171 54.4871 -3589.04
326000 1.31576 41.574 36.0761 54.5021 -3574.17
327000 1.31679 41.5746 36.0374 54.5171 -6194.64
328000 1.3181 41.5616 36.003 54.5321 -3227.13
329000 1.3198 41.5345 35.9701 54.5471 -2732.91
330000 1.32111 41.5131 35.9432 54.5621 -2979.44
331000 1.32206 41.4934 35.9246 54.5771 -5586.45
332000 1.32286 41.4736 35.9099 54.5921 -3712.82
333000 1.32269 41.4727 35.9055 54.6071 -4908.47
334000 1.3219 41.4739 35.916 54.6221 -1825.15
335000 1.32044 41.4778 35.9427 54.6371 -4733.95
336000 1.31879 41.4855 35.971 54.6521 -4706.27
337000 1.3171 41.492 36.0016 54.6671 -3691.38
338000 1.3153 41.4991 36.035 54.6821 -6233.03
339000 1.31402 41.4997 36.0596 54.6971 -5566.08
340000 1.31313 41.4992 36.0745 54.7121 -5153.58
341000 1.31282 41.4926 36.0788 54.7271 -4341.09
342000 1.31261 41.4815 36.0844 54.7421 -3459.87
343000 1.31304 41.4532 36.0873 54.7571 -3393.61
344000 1.31372 41.42 36.0878 54.7721 -3635.79
345000 1.31429 41.3883 36.0898 54.7871 -4373.99
346000 1.31503 41.3511 36.092 54.8021 -3320.42
347000 1.3157 41.3138 36.0963 54.8171 -4641.22
348000 1.31626 41.2834 36.0978 54.8321 -3117.86
349000 1.31658 41.2579 36.1014 54.8471 -3587.41
350000 1.31695 41.235 36.1015 54.8621 -3896.94
351000 1.3171 41.2178 36.1026 54.8771 -6083.77
352000 1.31703 41.203 36.1075 54.8921 -4397.68
353000 1.31715 41.1886 36.1071 54.9071 -3312.95
354000 1.31726 41.1819 36.1 54.9221 -2977.19
355000 1.31709 41.188 36.0894 54.9371 -3946.97
356000 1.31664 41.2048 36.0772 54.9521 -4127.24
357000 1.31559 41.2322 36.072 54.9671 -2800.96
358000 1.31433 41.261 36.0716 54.9821 -2286.82
359000 1.31357 41.2855 36.0612 54.9971 -3171.56
360000 1.31344 41.306 36.0371 55.0121 -3823.87
361000 1.31382 41.3269 35.9987 55.0271 -4067.27
362000 1.31412 41.3476 35.9627 55.0421 -4691.25
363000 1.3143 41.3695 35.9289 55.0571 -4986.92
364000 1.31473 41.3855 35.8935 55.0721 -3956.23
365000 1.31589 41.3864 35.8513 55.0871 -3995.25
366000 1.31735 41.3769 35.81 55.1021 -3773.35
367000 1.3188 41.3582 35.7771 55.1171 -2870.91
368000 1.32017 41.3334 35.7516 55.1321 -3769.88
369000 1.32064 41.3189 35.7419 55.1471 -4246.95
370000 1.32031 41.312 35.7469 55.1621 -6478.81
371000 1.31949 41.3085 35.7624 55.1771 -3202.22
372000 1.31841 41.3042 35.7856 55.1921 -4193.55
373000 1.31695 41.2977 35.8214 55.2071 -1714.64
374000 1.31496 41.2959 35.8675 55.2221 -4378.64
375000 1.31313 41.2883 35.9142 55.2371 -2068.89
376000 1.31127 41.2779 35.9644 55.2521 -3535.08
377000 1.31032 41.2518 36.0034 55.2671 -6950.31
378000 1.31025 41.214 36.0285 55.2821 -4011.93
379000 1.31093 41.1674 36.0409 55.2971 -5730.43
380000 1.31209 41.1242 36.0371 55.3121 -4010.7
381000 1.31325 41.0909 36.0249 55.3271 -5413.69
382000 1.31481 41.0549 36.0037 55.3421 -4419.24
383000 1.31581 41.0365 35.9827 55.3571 -1828.02
384000 1.31684 41.0256 35.9544 55.3721 -3884.72
385000 1.31794 41.0199 35.9198 55.3871 -2790.55
386000 1.31885 41.0188 35.8861 55.4021 -3848.58
387000 1.31926 41.0264 35.8587 55.4171 -6287.85
388000 1.31909 41.0443 35.8378 55.4321 -1794.13
389000 1.31813 41.076 35.8267 55.4471 -4261.29
390000 1.31671 41.1199 35.8172 55.4621 -3076.09
391000 1.31499 41.1646 35.8156 55.4771 -3560.36
392000 1.313 41.2123 35.8187 55.4921 -3611.27
393000 1.31129 41.2557 35.818 55.5071 -4609.5
394000 1.31041 41.2805 35.8108 55.5221 -2810.1
395000 1.30999 41.2966 35.7987 55.5371 -3999.8
396000 1.3094 41.3078 35.7953 55.5521 -3715.18
397000 1.30865 41.3149 35.8002 55.5671 -6708.43
398000 1.30801 41.315 35.8077 55.5821 -1857.52
399000 1.30744 41.3055 35.8219 55.5971 -4275.97
400000 1.30671 41.2905 35.8454 55.6121 -3914.37
401000 1.30614 41.2695 35.8695 55.6271 -5309.29
402000 1.30636 41.2382 35.8811 55.6421 -2869.82
403000 1.30718 41.2026 35.88 55.6571 -3553.87
404000 1.30832 41.1661 35.8709 55.6721 -3486.29
405000 1.3097 41.1248 35.8594 55.6871 -5546.76
406000 1.31133 41.081 35.8433 55.7021 -2673.48
407000 1.31272 41.0473 35.825 55.7171 -4322.73
408000 1.31367 41.0248 35.8092 55.7321 -4014.47
409000 1.31407 41.0113 35.8004 55.7471 -3934.27
410000 1.31416 41.0048 35.794 55.7621 -1487.24
411000 1.31382 41.0081 35.7908 55.7771 -5133.23
412000 1.31305 41.0233 35.7888 55.7921 -4815.24
413000 1.31219 41.0445 35.7842 55.8071 -6000.92
414000 1.31147 41.0631 35.778 55.8221 -2960.43
415000 1.31066 41.0795 35.7762 55.8371 -5580.61
416000 1.30958 41.0931 35.7842 55.8521 -5172.94
417000 1.30806 41.1138 35.7981 55.8671 -3691.1
418000 1.30645 41.1387 35.8109 55.8821 -4163.37
419000 1.30544 41.15 35.8192 55.8971 -3841.37
420000 1.3052 41.1421 35.8229 55.9121 -4090.84
421000 1.30576 41.1206 35.8167 55.9271 -5801.41
422000 1.30671 41.0952 35.8033 55.9421 -6400.95
423000 1.30729 41.085 35.7866 55.9571 -5902.33
424000 1.30762 41.0817 35.771 55.9721 -3586.03
425000 1.30827 41.0756 35.7489 55.9871 -4872.36
426000 1.30893 41.0724 35.7239 56.0021 -5011.42
427000 1.30968 41.0713 35.6951 56.0171 -3739.74
428000 1.31012 41.0742 35.6709 56.0321 -4250.75
429000 1.31014 41.0812 35.6548 56.0471 -3042.29
430000 1.31001 41.0863 35.6444 56.0621 -3492.82
431000 1.3099 41.085 35.639 56.0771 -4965.26
432000 1.30875 41.0913 35.6553 56.0921 -2951.13
433000 1.30717 41.1004 35.681 56.1071 -4352.66
434000 1.30562 41.1087 35.7065 56.1221 -5256.4
435000 1.30453 41.1157 35.7208 56.1371 -3993.03
436000 1.30362 41.1262 35.727 56.1521 -3645.23
437000 1.30326 41.1274 35.7263 56.1671 -5305.75
438000 1.30332 41.1221 35.7197 56.1821 -4994.88
439000 1.30407 41.1 35.7089 56.1971 -5768.12
440000 1.30518 41.0676 35.6969 56.2121 -3275.44
441000 1.30597 41.0383 35.6912 56.2271 -3862.39
442000 1.30638 41.0133 35.6924 56.2421 -4264.88
443000 1.30668 40.9842 35.6999 56.2571 -2867.45
444000 1.30738 40.9481 35.703 56.2721 -4009.84
445000 1.30846 40.9093 35.6979 56.2871 -2437.96
446000 1.30958 40.8771 35.6859 56.3021 -5107.01
447000 1.31057 40.8518 35.6714 56.3171 -3969.56
448000 1.31119 40.842 35.6537 56.3321 -4021.07
449000 1.31156 40.8413 35.6347 56.3471 -3860.01
450000 1.31169 40.8495 35.6144 56.3621 -3091.31
451000 1.31125 40.866 35.6027 56.3771 -3883.76
452000 1.31042 40.8839 35.6001 56.3921 -4651.02
453000 1.30973 40.8949 35.5997 56.4071 -3791.4
454000 1.30908 40.906 35.5984 56.4221 -4244.55
455000 1.3082 40.9182 35.6022 56.4371 -4532.08
456000 1.30723 40.9347 35.6048 56.4521 -5324.22
457000 1.3058 40.9649 35.6079 56.4671 -4272.97
458000 1.30373 41.0061 35.6193 56.4821 -3685.69
459000 1.30153 41.0458 35.6355 56.4971 -4251.45
460000 1.29961 41.0791 35.6497 56.5121 -5158.8
461000 1.29837 41.107 35.6502 56.5271 -6598.74
462000 1.29772 41.1255 35.6423 56.5421 -5116.87
463000 1.29797 41.1279 35.624 56.5571 -4675.14
464000 1.29876 41.1179 35.6015 56.5721 -5944.45
465000 1.30019 41.0927 35.5748 56.5871 -4181.9
466000 1.30177 41.0583 35.552 56.6021 -4843.11
467000 1.30351 41.0227 35.526 56.6171 -4422.96
468000 1.3053 40.9836 35.5017 56.6321 -5696.64
469000 1.30689 40.9426 35.4846 56.6471 -4417.59
470000 1.30805 40.9078 35.4739 56.6621 -5371.63
471000 1.30889 40.8787 35.4669 56.6771 -6014.85
472000 1.30937 40.8576 35.4628 56.6921 -4270.47
473000 1.30938 40.8463 35.463 56.7071 -4366.87
474000 1.3089 40.8443 35.4685 56.7221 -3213.12
475000 1.3077 40.8486 35.4878 56.7371 -4997.01
476000 1.30614 40.8504 35.5193 56.7521 -4767.54
477000 1.30446 40.8575 35.5493 56.7671 -4876.11
478000 1.30297 40.8678 35.5716 56.7821 -6963.35
479000 1.30171 40.8757 35.5899 56.7971 -4198.81
480000 1.30047 40.8855 35.606 56.8121 -4506.83
481000 1.29922 40.8927 35.6243 56.8271 -3735.97
482000 1.29806 40.8951 35.6448 56.8421 -4736.62
