LAMMPS data file via write_data, version 23 Jun 2022, timestep = 500000

8928 atoms
4 atom types

24.619250689845813 150.5807493101736 xlo xhi
62.60029379988284 87.39970620014965 ylo yhi
85.6906548700126 114.30934512997885 zlo zhi

Masses

1 1.008
2 15.999
3 12.011
4 14.007

Atoms # charge/kk

724 3 -2.0362389793452160e-01 3.0045908457045456e+01 6.5608335967598805e+01 9.3770782053724403e+01 0 0 0
728 1 1.0914034510878809e-01 3.0800117001814797e+01 6.5030214123481443e+01 9.3151105651393877e+01 0 0 0
3167 3 3.9442142105289041e-02 3.1259314216621796e+01 6.5748361137919900e+01 8.8045611366819841e+01 0 1 0
727 3 3.2109307661653139e-02 2.9645549865864187e+01 6.7052164987622959e+01 9.3130618223773681e+01 0 0 0
731 1 1.2626801726672091e-01 2.9916569621016450e+01 6.6981056375831670e+01 9.2025493444415417e+01 0 0 0
732 1 1.4466511533871784e-01 3.0464214896258980e+01 6.7700473241011508e+01 9.3576545386782200e+01 0 0 0
3164 3 -2.0760390714216931e-01 2.9998319687509284e+01 6.6345424605925857e+01 8.7486812430007646e+01 0 1 0
730 2 -4.0842022006234791e-01 2.8353028491323933e+01 6.7417849732671087e+01 9.3421271297151748e+01 0 0 0
3169 1 1.8644771326021076e-01 2.9023456945885506e+01 6.6058161126141442e+01 8.8090087413186353e+01 0 1 0
3173 1 1.8081836503292856e-01 3.1386101428927958e+01 6.4665355002005796e+01 8.7646415957339585e+01 0 1 0
3172 1 1.5803612422122504e-01 3.1025782616601514e+01 6.5374445592507826e+01 8.9091842680944623e+01 0 1 0
3136 2 -6.2727405908316580e-01 2.9066310547382539e+01 6.3856349108765315e+01 8.9184487423455010e+01 0 1 0
4583 3 3.7663697950102180e-02 2.5992251887077369e+01 6.7305203549384601e+01 9.0451311661558776e+01 1 0 0
3168 1 1.5684907171813925e-01 2.9916984543313177e+01 6.7468152708979645e+01 8.7546566564939752e+01 0 1 0
4588 1 1.6777509545598424e-01 2.6231261399012983e+01 6.6632389726841353e+01 9.1303121337156611e+01 1 0 0
4587 1 1.7055218398476182e-01 2.5966376656543716e+01 6.6475718199029771e+01 8.9647306146341762e+01 1 0 0
7917 1 2.2846041687941712e-01 2.6722337090372132e+01 6.4162413391574319e+01 9.3666029943994346e+01 1 1 0
3157 1 3.4833038261122062e-01 2.9542085988674952e+01 6.3151112191942040e+01 8.8702302079958599e+01 0 1 0
4589 4 -1.2694321718306664e-01 2.8563639651848280e+01 6.7785676800849330e+01 9.0348509086803062e+01 1 0 0
4834 1 1.7698473783746388e-01 3.1198131104310750e+01 6.7799586263553124e+01 8.9705970985204786e+01 1 0 0
736 1 2.1096784221909265e-01 2.6717903460821802e+01 6.7414046326493064e+01 9.4661867259836455e+01 0 0 0
3309 1 2.6971396635780853e-01 2.5880639545532613e+01 6.4882777568889082e+01 8.8393372176272194e+01 0 1 0
4586 2 -4.0804274026552328e-01 2.6897227828784608e+01 6.8302353401835319e+01 9.0184639738335832e+01 1 0 0
4591 3 -2.2182803866646555e-01 3.0815271745903328e+01 6.8787638336567909e+01 8.9942217563384261e+01 1 0 0
4590 3 -1.0960248441910882e-02 2.9207808225094439e+01 6.8719685814490248e+01 9.0261457778913510e+01 1 0 0
4833 1 1.4333727173370833e-01 3.1039991620100409e+01 6.9303585420658493e+01 8.8978489809076834e+01 1 0 0
4762 1 1.4362143840807884e-01 2.9117064138692275e+01 6.9276628575737618e+01 8.6845631170901854e+01 1 0 0
1649 1 1.4701794975875668e-01 2.9554085017662768e+01 7.2650373607522937e+01 8.8381276340363186e+01 0 0 0
4836 1 1.4768862711133021e-01 3.1411611093963941e+01 7.0337656194502131e+01 9.1380126603303339e+01 1 0 0
4592 1 2.0067250926863925e-01 2.8518811615746021e+01 6.9621578403860752e+01 9.0087395633682718e+01 1 0 0
4950 3 -2.3022620542294389e-01 2.6713711423310340e+01 7.0803554910670016e+01 9.2878134434134424e+01 1 0 0
4954 1 2.0421049316217657e-01 2.7207155254019963e+01 7.1183547250271417e+01 9.1935165666942297e+01 1 0 0
4754 2 -5.3005142750547307e-01 2.6933981423543273e+01 7.0500507114165814e+01 8.7778594643893001e+01 1 0 0
4756 1 1.7017896693557349e-01 2.6559412719070458e+01 7.1963093832186559e+01 8.9477856436975685e+01 1 0 0
